"Coauthor","Paper","Journal","AuthorID","PaperID"
"Bo-YeongKang;Jung-HeePark;Tae-GilNoh","A Semantic Approach to Index Term Weighting ","IC AI Artificial Intelligence","38","751"
"MuHeeSong;SangOkKoo;SooYeonLim","Hub Word Based Ontology Construction for Document Retrieval ","IC AI Artificial Intelligence","38","752"
"Bo-YeongKang","On Concept Based Approach for Determining Semantic Index Terms ","TSD Temporal Logic Specification","38","753"
"Sang-KyuLee;AndrewDOh;HongsikChoi;Hyeong-AhChoi"," Optimal Transmission Schedules in TWDM Optical Passive Star Networks, ","Journal of Discrete Applied Mathematics","39","754"
"Sang-KyuLee;AndrewDOh;Hyeong-AhChoi"," Transmission Schedules for Hypercube Interconnection in WMD Optical Passive Star Networks "," Journal of Discrete Applied Mathematics","39","755"
"Sang-KyuLee;AndrewDOh;Hyeong-AhChoi"," Transmission Schedules for Hypercube Interconnection in TWDM Optical Passive Star Networks, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University","39","756"
"Bong-HeeMoon;Sang-KyuLee"," Efficient Communications in Parallel/Distributed Precessing ","Korea Joint Workshop High Performance Computing","39","757"
"Bong-HeeMoon;HaengeunJung;JumgimChoi","Optimal Number and Placement of Web Proxies in Bidirectional Data Flow Model: Linear and Ring Topologies ","PDPTA Parallel and Distributed Processing Techniques and Applications","39","758"
"ADuksuOh;HongsikChoi;Hyeong-AhChoi","Optimal Transmission Schedules in TWDM Optical Passive Star Networks ","Discrete Applied Mathematics","39","759"
"ADuksuOh;Hyeong-AhChoi","Transmission schedules for hypercube interconnection in WDM optical passive star networks ","Discrete Applied Mathematics","39","760"
"JulieLPark;Sang-KyuLee;Hyeong-AhChoi"," Fault-Tolerant Broadcasting in Circuit - Switched Meshes, ","Proc SIAM Society for Industrial and Applied Mathematics Conference Parallel Processing for Scientific Computing","39","761"
"Sang-MyungPark;Sang-KyuLee;Bong-HeeMoon"," LINK-DISJOINT EMBEDDING OF COMPLETE BINARY TREES INTO D-MESHES DIMENSION-ORDERED ROUTING "," Journal of Korea Information Science Society Computer Systems and Theory","39","762"
"Sang-MyungPark;Sang-KyuLee;Bong-HeeMoon"," Link-Disjoint Embedding of Complete Binary Trees Into D-Meshes Dimension-Ordered Routing, ","Proceedings of Parallel Processing System Seoul Korea","39","763"
"JulieLPark;Sang-KyuLee;Hyeong-AhChoi"," New Algorithms for Broadcasting in Meshes, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University","39","764"
"Sang-MyungPark;Sang-KyuLee;Bong-HeeMoon"," Optimal Schedules for Dimension-Ordered Routing Communications in Myrinet Clustering Systems, ","Proceedings of Computer System Pusan Korea","39","765"
"Sang-KyuLee;Hyeong-AhChoi"," Link-Disjoint Embedding of Complete Binary Trees in Meshes and Hypercubes Dimension-Ordered Routing, ","Korea Information Science Society Special Interest Group Theoretical Computer Science News","39","766"
"Sang-KyuLee;Hyeong-AhChoi"," Embedding Complete Binary Trees on Square Meshes Small Link Congestion, ","Proc The Thirtieth Annual Allerton Conference Communication Control and Computing Monticello","39","767"
"Sang-KyuLee"," Embedding of Complete Binary Trees Into D-Meshes Without Link Contention "," Journal of Natural Sciences Sookmyung Women s University","39","768"
"Sang-KyuLee;Ju-YoungLee;Mi-YeonKang"," Embedding of Complete Binary Trees into D-Meshes Without Link Contention, ","Proceedings of Parallel Processing System Pusan Korea","39","769"
"Sang-KyuLee;Hyeong-AhChoi"," Embedding of Complete Binary Trees into Meshes Row-Column Routing, ","IEEE Trans Parallel and Distributed Systems","39","770"
"Sang-KyuLee;JulieLPark"," Optimal Broadcast in -Port Wormhole-Routed D and D Mesh Networks, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University","39","771"
"Sang-KyuLee;Ju-YoungLee"," Optimal Broadcast in -port Wormhole-Routed Mesh Networks "," Proc of International Conference Parallel Processing Systems Seoul Korea","39","772"
"Sang-KyuLee;Ju-YoungLee;Yoon-JungKim"," Optimal Embedding of Complete Binary Trees into D Meshes Wormhole Routing and Bidirectional Links, ","Proceedings of The th Korea Information Science Society Fall Conference Suwon Korea","39","773"
"Sang-KyuLee;Hyeong-AhChoi"," Optimal Embedding of Complete Binary Trees Into Hypercubes Without Link Contention, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University","39","774"
"Sang-KyuLee;Hyeong-AhChoi"," Optimal Embedding of Complete Binary Trees Into Meshes Without Link Contention, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University","39","775"
"Hyeong-AhChoi","Link-disjoint embedding of complete binary trees in meshes ","Networks","39","776"
"JumgimChoi;HaengeunJung;Sang-KyuLee;Bong-HeeMoon"," Optimal Number and Location for Web Proxies in Linear and Ring Networks "," Proceedings of The International Conference Parallel and Distributed Processing Techniques and Applications","39","777"
"EricHarder;Sang-KyuLee;Hyeong-AhChoi"," On Wavelength Assignment in WDM Optical Networks, ","Proc The Fourth International Conference Massively Parallel Processing Using Optical Interconnections Montreal","39","778"
"Cha-YoungKim;Sang-KyuLee;Ju-YoungLee"," All-Port Broadcasting Algorithms on Wormhole Routed Star Graph Networks, ","Proceedings of The th Korea Information Science Society Conference Daegu Korea","39","779"
"Sang-KyuLee;Ju-YoungLee"," Contention Free Embedding of Complete Binary Trees into D Meshes in Half and Full-Duplexed Network Models "," Proceedings of International Conference Parallel Processing","39","780"
"Sang-KyuLee;AndrewDOh;Hyeong-AhChoi"," Circuit-Switched Broadcasting in d-Dimensional Tori and Meshes, ","Proc th International Parallel Processing Symposium Cancun","39","781"
"Sang-KyuLee;AndrewDOh;Hyeong-AhChoi"," Hypercube Interconnection in TWDM Optical Passive Star Networks, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University","39","782"
"Sang-KyuLee;Hyeong-AhChoi"," Link-Disjoint Embedding of Complete Binary Trees in D Meshes, ","Korea Information Science Society Special Interest Group Theoretical Computer Science News","39","783"
"Sang-KyuLee;Hyeong-AhChoi"," Link-Disjoint Embedding of Complete Binary Trees In Meshes, ","Journal Networks","39","784"
"Sang-KyuLee;AndrewDOh;Hyeong-AhChoi"," Optimal Transmission Schedule in WDM Broadcast-and-Select Networks Multiple Transmitters and Receivers, ","Proc The Third International Conference Massively Parallel Processing Using Optical Interconnections Lahaina","39","785"
"Sang-KyuLee;AndrewDOh;Hyeong-AhChoi"," Optimal Transmission Schedule in WMD Optical Networks Multiple Transmitters and Receivers "," Journal of High Speed Networks","39","786"
"Sang-KyuLee"," Optimal Transmission Schedules in WDM Optical Interconnection Networks "," The th KISS conference Turorial Chuncheon Korea","39","787"
"SangdonLee","Applying Dynamic Buffer Allocation to Predictive Load Control ","COMPSAC International Computer Software and Applications Conference","3","788"
"JaehyukCha;JisookPark;YunmookNah","A Presentation Scheduling Scheme for Multimedia Databases ","COMPSAC International Computer Software and Applications Conference","3","789"
"Taeck-GeunKwon","FFU: Far-Future-Using Replacement Algorithms for Continuous Media Storage System ","COMPSAC International Computer Software and Applications Conference","3","790"
"Hyoung-JooKim;Seong-WooChang","SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ","COMPSAC International Computer Software and Applications Conference","3","791"
"HyeokmanKim;Hyoung-JooKim","Two-Step Pruning: A Distributed Query Optimisation Algorithm ","BNCOD British National Conference Databases","3","792"
"Taeck-GeunKwon","Data Placement for Continuous Media in Multimedia DBMS ","IW MMDBMS MULTI MEDIA DATABASE MANAGEMENT SYSTEMS","3","793"
"EunsamKim;Taeck-GeunKwon;YunmookNah","Supporting Dynamic Relocation of Video Data in Disk-Array-Based Video Servers ","DASFAA Database Systems for Advanced Applications","3","794"
"SoochanHwang","The Object-Oriented Relationship System for Managing Complex Relationships ","DASFAA Database Systems for Advanced Applications","3","795"
"YunmookNah","Object-Relationship Model for Conceptual Modeling of Multimedia Data ","Future Databases","3","796"
"SoochanHwang","Modelling Semantic Relationships and Constraints in Object-Oriented Databases ","ACM SIGBDP Special Interest Group Business Data Processing Conference Trends and Directions Expert Systems","3","797"
"Taeck-GeunKwon","Load-Balanced Data Placement for Variable-Rate Continuous Media Retrieval ","Multimedia Database Systems","3","798"
"HyeokmanKim;Hyoung-JooKim","A cost model for sort-domain traversal strategy in object-oriented databases ","Journal of Systems Architecture","3","799"
"Hwan-SeungYong","A storage structure for nested relations using signatures ","Journal of Systems Architecture","3","800"
"Taeck-GeunKwon;YangheeChoi","Disk Placement for Arbitrary-Rate Playback in an Interactive Video Server ","Multimedia Syst","3","801"
"JaehyukCha","COMIB: Composite Icon Browser for Multimedia Databases ","Multimedia Tools and Applications","3","802"
"JinukBae","Partitioning Algorithms for the Computation of Average Iceberg Queries ","DaWaK","3","803"
"BongkiMoon;WonikChoi","Adaptive cell-based index for moving objects ","Data Knowl Eng","3","804"
"BongkiMoon;HyoseopShin","Tie-breaking strategies for fast distance join processing ","Data Knowl Eng","3","805"
"BongkiMoon;HyoseopShin","Adaptive and Incremental Processing for Distance Join Queries ","IEEE Trans Knowl Data Eng","3","806"
"DongseopKwon;SangjunLee","Indexing the Current Positions of Moving Objects Using the Lazy Update R-tree ","Data Management","3","807"
"JisookPark","Inheritance of Multimedia Class having Temporal-Spatial Structures ","OOIS Object Oriented Information Systems","3","808"
"JaehyukCha;JisookPark;YunmookNah","A Presentation Scheduling Scheme for Multimedia Databases ","COMPSAC International Computer Software and Applications Conference","3","809"
"Taeck-GeunKwon","FFU: Far-Future-Using Replacement Algorithms for Continuous Media Storage System ","COMPSAC International Computer Software and Applications Conference","3","810"
"Hyoung-JooKim;Seong-WooChang","SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ","COMPSAC International Computer Software and Applications Conference","3","811"
"TaewonLee","OMT: Overlap Minimizing Top-down Bulk Loading Algorithm for R-tree ","CAiSE Short Paper Proceedings","3","812"
"DongseopKwon;HyoseopShin;JoonhoKwon","Development of Embedded System for Storing and Retrieving XML data ","CAiSE Short Paper Proceedings","3","813"
"ByounghoSong;SeokjinHong","Efficient Execution of Range-Aggregate Queries in Data Warehouse Environments ","ER International Conference Conceptual Modeling the Entity Relationship Approach","3","814"
"Hwan-SeungYoung","Signature File Generation Techniques for Query Processing in Object-Oriented Databases ","ACM Conference Computer Science","3","815"
"SunyeongCho","Digital Libraries in Korea ","Kyoto International Conference Digital Libraries","3","816"
"Hans-UlrichHeiss;Ming-SyanChen;PhilipSYu","On Workload Characterization of Relational Database Environments ","Int CMG Computer Measurement Group Conference","3","817"
"Hans-UlrichHeiss;Ming-SyanChen;PhilipSYu","On Workload Characterization of Relational Database Environments ","IEEE Trans Software Eng","3","818"
"DongseopKwon;HyoseopShin;JoonhoKwon","Development of Embedded System for Storing and Retrieving XML data ","CAiSE Short Paper Proceedings","3","819"
"DongseopKwon;SangjunLee","Efficient Similarity Search for Time Series Data Based on the Minimum Distance ","CAiSE","3","820"
"DongseopKwon;SangjunLee","Efficient Pattern Matching of Time Series Data ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","3","821"
"BongkiMoon;HyoseopShin","Adaptive Multi-Stage Distance Join Processing ","SIGMOD International Conference Management of Data Conference","3","822"
"DongseopKwon;SangjunLee","Efficient Similarity Search for Time Series Data Based on the Minimum Distance ","CAiSE","3","823"
"HyeokmanKim;Hyoung-JooKim","Two-Step Pruning: A Distributed Query Optimisation Algorithm ","BNCOD British National Conference Databases","3","824"
"Taeck-GeunKwon","Data Placement for Continuous Media in Multimedia DBMS ","IW MMDBMS MULTI MEDIA DATABASE MANAGEMENT SYSTEMS","3","825"
"EunsamKim;Taeck-GeunKwon;YunmookNah","Supporting Dynamic Relocation of Video Data in Disk-Array-Based Video Servers ","DASFAA Database Systems for Advanced Applications","3","826"
"SoochanHwang","The Object-Oriented Relationship System for Managing Complex Relationships ","DASFAA Database Systems for Advanced Applications","3","827"
"YunmookNah","Object-Relationship Model for Conceptual Modeling of Multimedia Data ","Future Databases","3","828"
"DongseopKwon;SangjunLee","Efficient Pattern Matching of Time Series Data ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","3","829"
"SoochanHwang","Modelling Semantic Relationships and Constraints in Object-Oriented Databases ","ACM SIGBDP Special Interest Group Business Data Processing Conference Trends and Directions Expert Systems","3","830"
"BongkiMoon;HyoseopShin","Adaptive Multi-Stage Distance Join Processing ","SIGMOD International Conference Management of Data Conference","3","831"
"Taeck-GeunKwon","Load-Balanced Data Placement for Variable-Rate Continuous Media Retrieval ","Multimedia Database Systems","3","832"
"BongkiMoon;WonikChoi","Adaptive cell-based index for moving objects ","Data Knowl Eng","3","833"
"BongkiMoon;HyoseopShin","Tie-breaking strategies for fast distance join processing ","Data Knowl Eng","3","834"
"HyeokmanKim;Hyoung-JooKim","A cost model for sort-domain traversal strategy in object-oriented databases ","Journal of Systems Architecture","3","835"
"Hwan-SeungYong","A storage structure for nested relations using signatures ","Journal of Systems Architecture","3","836"
"Taeck-GeunKwon;YangheeChoi","Disk Placement for Arbitrary-Rate Playback in an Interactive Video Server ","Multimedia Syst","3","837"
"JaehyukCha","COMIB: Composite Icon Browser for Multimedia Databases ","Multimedia Tools and Applications","3","838"
"BongkiMoon;HyoseopShin","Adaptive and Incremental Processing for Distance Join Queries ","IEEE Trans Knowl Data Eng","3","839"
"JisookPark;YunmookNah","A Priority-Driven Inheritance Scheme for Reusing Temporal-Spatial Structures in Multimedia Databases ","DEXA Database and Expert Systems Applications","3","840"
"MyungsunPark","Optimizing Both Cache and Disk Performance of R-Trees ","DEXA Database and Expert Systems Applications","3","841"
"SoochanHwang","An Object-Oriented Approach to Modelling Relationships and Constraints based on Abstraction Concept ","DEXA Database and Expert Systems Applications","3","842"
"YunmookNah","Two-level Modeling Schemes for Temporal-Spatial Multimedia Data Representation ","DEXA Database and Expert Systems Applications","3","843"
"BongkiMoon;TaewonLee","Bulk Insertion for R-Tree by Seeded Clustering ","DEXA Database and Expert Systems Applications","3","844"
"BongkiMoon;HyoseopShin","Partition-Based Similarity Join in High Dimensional Data Spaces ","DEXA Database and Expert Systems Applications","3","845"
"DataBaseResearchandDevelopmentinKorea","FODO","","3","846"
"KyuchulLee","An Object-Oriented Approach to Data/Knowledge Modeling Based on Logic ","ICDE International Conference Data Engineering","3","847"
"Hwan-SeungYong;Hyoung-JooKim","Applying Signatures for Forward Traversal Query Processing in Object-Oriented Databases ","ICDE International Conference Data Engineering","3","848"
"Hyoung-JooKim;Seong-WooChang","SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ","COMPSAC International Computer Software and Applications Conference","3","849"
"HyeokmanKim;Hyoung-JooKim","Two-Step Pruning: A Distributed Query Optimisation Algorithm ","BNCOD British National Conference Databases","3","850"
"HyeokmanKim;Hyoung-JooKim","A cost model for sort-domain traversal strategy in object-oriented databases ","Journal of Systems Architecture","3","851"
"Hwan-SeungYong","A storage structure for nested relations using signatures ","Journal of Systems Architecture","3","852"
"BradCobb;JamesWingfield;JenniferDworak;Li-CWang;MRayMercer","Fortuitous Detection and its Impact on Test Set Sizes Using Stuck-at and Transition Faults ","DFT Defect and Fault Tolerance VLSI Systems","40","853"
"JenniferDworak;Li-CWang;MRayMercer;MichaelRGrimaila","Enhanced DO-RE-ME based defect level prediction using defect site aggregation-MPG-D ","ITC International Test Conference","40","854"
"JenniferDworak;Li-CWang;MRayMercer;MichaelRGrimaila","Modeling the probability of defect excitation for a commercial IC with implications for stuck-at fault-based ATPG strategies ","ITC International Test Conference","40","855"
"BradCobb;JenniferDworak;MRayMercer;MichaelRGrimaila","A New ATPG Algorithm to Limit Test Set Size and Achieve Multiple Detections of All Faults ","DATE Design Automation and Test Europe","40","856"
"Kee-YoungYoo","The Working-Set Based Adaptive Protocol for Software Distributed Shared Memory ","HiPC","41","857"
"MatsBrorsson;SvenKarlsson","A Fully Compliant OpenMP Implementationon Software Distributed Shared Memory ","HiPC","41","858"
"Hyun-SungKim;Jung-JoonKim;Kee-YoungYoo;Tae-GeunKim","Efficient Fixed-Size Systolic Arrays for the Modular Multiplication ","COCOON Computing and Combinatorics","41","859"
"Hyun-SungKim;Kee-YoungYoo","Partitioned systolic architecture for modular multiplication in GF m ","Inf Process Lett","41","860"
"ByeongManKim;JungWanCho;SeungRyoulMaeng","A New Algorithm for Subsumption Test ","FGCS Fifth Generation Computer Systems","42","861"
"Il-YeolSong;Kyu-YoungWhang;Yang-SaeMoon","Dynamic Buffer Allocation in Video-on-Demand Systems ","SIGMOD International Conference Management of Data Conference","42","862"
"Il-YeolSong;Kyu-YoungWhang;Yang-SaeMoon","DyBASe: A buffer allocation scheme for reducing average initial latency in video-on-demand systems ","Inf Sci","42","863"
"Il-YeolSong;Kyu-YoungWhang;Wook-ShinHan;Yang-SaeMoon","Dynamic Buffer Allocation in Video-on-Demand Systems ","IEEE Trans Knowl Data Eng","42","864"
"EunsookJin;Ju-WonSong;JungminSeo;KwangjoonLee;SuyoungYoon","Delivering Push Objects Using Extended Web Channels ","WebNet","43","865"
"KiwonKo;YoungsunKim","Web Based Application for Multipoint Collaborative Conference ","WebNet","43","866"
"DaewonKim;EunilYun;JinhanKim;YoungSikChoi","MediaWarez - an Innovative Web Multimedia Search Service Based on the CBIR Engine ","WebNet","43","867"
"SangGilKim;YoungSunKim","Implementation of Multipoint Multimedia Conference System for Electronic Document Interchange Using Object Modeling Technique ","WebNet","43","868"
"BinZhang;SargurNSrihari","Individuality of Handwritten Characters ","ICDAR International Conference Document Analysis","44","869"
"SargurNSrihari;Sung-HyukCha","Establishing Handwriting Individuality Using Pattern Recognition Techniques ","ICDAR International Conference Document Analysis","44","870"
"HinaArora;SargurNSrihari;Sung-HyukCha","Individuality of Handwriting: A Validation Study ","ICDAR International Conference Document Analysis","44","871"
"BinZhang;CatalinITomai;SargurNSrihari","Individuality of Numerals ","ICDAR International Conference Document Analysis","44","872"
"CommunityGrids","paper on Grid Services for Earthquake Science, to be published in","Concurrency and Computation Practice and Experience ACES Special Issue","45","873"
"SangmiLee;GeoffreyFox;SunghoonKo;MinjunWang;XiaohongQiu"," Ubiquitous Access for Collaborative Information System Using SVG ","SVG OPEN Zurich","45","874"
"SangmiLee;SunghoonKo;GeoffreyFox","Adapting Content for Mobile Devices in Heterogeneous Collaboration Environments in","Proceedings of the International Conference Wireless Networks Las Vegas","45","875"
"SangmiLee;SunghoonKo;GeoffreyFox;KangseokKim;SangyoonOh","A Web Service Approach to Universal Accessibility in Collaboration Services","Proceedings of st International Conference Web Services Las Vegas","45","876"
"SangyoonOh;GeoffreyCFox;SunghoonKo","GMSME: An Architecture for Heterogeneous Collaboration Mobile Devices","The Fifth IEEE International Conference and Wireless Communications Networks MWCN","45","877"
"AhmetUyar;Choon-HanYoun;GeoffreyFox;GurhanGunduz;HasanBulut;JakeKim;Kang-SeokKim;MarlonEPierce;MustafaVarank;OzgurBalsoy;SangyoonOh;ShrideepPallickara;SungHoonKo;XiRao;XiaohongQiu","Grid services for earthquake science ","Concurrency and Computation Practice and Experience","45","878"
"HasanBulut;GeoffreyFox;DennisGannon;KangseokKim;Sung-HoonKo;SangmiLee;SangyoonOh;XiRao;ShrideepPallickara;QuinlinPei;MarlonPierce;AleksanderSlominski;AhmetUyar;WenjunWu;ChoonhanYoun","An Architecture for e-Science and its Implications","to be presented at International Symposium Performance Evaluation of Computer and Telecommunication Systems SPECTS","45","879"
"GeoffreyFox;DennisGannon;Sung-HoonKo;SangmiLee;ShrideepPallickara;MarlonPierce;XiaohongQiu;XiRao;AhmetUyar;MinjunWang;WenjunWu","Book Chapter on Peer-to-Peer Grids","","45","880"
"GeoffreyFox","Ubiquitous Access for Computational Science and Education","","45","881"
"GeoffreyFox;HasanBulut;KangseokKim;Sung-HoonKo;SangmiLee;SangyoonOh;ShrideepPallickara;XiaohongQiu;AhmetUyar;MinjunWang;WenjunWu","Collaborative Web Services and Peer-to-Peer Grids or in sxw","presented at Collaborative Technologies Symposium CTS","45","882"
"GeoffreyFox;SangmiLee;Sung-HoonKo;KangseokKim;SangyoonOh","CAROUSEL Web service: Universal Accessible Web service Architecture for Collaborative Application ","","45","883"
"GeoffreyFox;SungHoonKo","Adapting Content for Mobile Devices in Heterogeneous Collaboration Environments ","International Conference Wireless Networks","45","884"
"GeoffreyFox;Kang-SeokKim;SangyoonOh;SunghoonKo","A Web Service Approach to Universal Accessibility in Collaboration Services ","ICWS IEEE International Conference Web Services","45","885"
"GeoffreyFox;SunghoonKo;KangseokKim;SangmiLee;SangyoonOh","Universal Accessible Collaboration Frameworks for Ubiquitous Computing Environments","ICUC Seoul Korea","45","886"
"GeoffreyFox;Kang-SeokKim;SangyoonOh;Sung-HongKo","Integration of Hand- Held Devices into Collaborative Environments ","International Conference Internet Computing","45","887"
"Pen-ChungYew","On Some Implementation Issues for Value Prediction on Wide-Issue ILP Processors ","IEEE PACT Parallel Computing Technologies","46","888"
"Pen-ChungYew","On Table Bandwidth and Its Update Delay for Value Prediction on Wide-Issue ILP Processors ","IEEE Trans Computers","46","889"
"BYYoo;SJLee"," A Predicate-Sensitive Scheduling Algorithm in Instruction Level Parallelism Processors "," Transactions of the Korea Information Processing Society p p","46","890"
"BGYoo;SJLee"," A Software Scheduling Algorithm for Instruction-Level Parallel Processors "," Proceedings of the Institute of Electronics Engineers of Korea","46","891"
"QingZhao;Sang-JeongLee;DavidJLilja"," Using Hyperprediction to Compensate for Delayed Updates in Value Predictors "," Laboratory for Advanced Research Computing Technology and Compilers Technical Report ARCTiC University of","46","892"
"JKChoi;SJLee"," An Aggressive Register Allocation Algorithm for EPIC Architectures "," to Transactions of the Korea Information Processing Society","46","893"
"JKChoi;SJLee"," An Extended Graph Coloring Register Allocation Scheme to Enhance the Efficiency of Code Scheduling "," Proceedings of The","46","894"
"JKChoi;SJLee"," An Extended Register allocation Method for Optimizing of Postpass Code Scheduling "," Proceedings of the th Korea Information Processing Society","46","895"
"JKChoi;SJLee"," A Register Allocation Algorithm to Improve Code Scheduling Efficiency "," Journal of the Korea Information Science Society","46","896"
"JKChoi;HGSim;SJLee"," A Techniques for the Global Register Allocation of a Retargetable Compiler "," Proceedings of the th Korea Information Science Society","46","897"
"ESHwang;JKChoi;BGYoo"," Selective Squashing Branch Scheme for Superscalar Processors "," Proceedings of the Institute of Electronics Engineers of Korea","46","898"
"SJLee;ICLim"," A Compatible Variables Scheduling Algorithm for Register Allocation in Microprogram "," Journal of the Institute of Electronics Engineers of Korea","46","899"
"Sang-JeongLee;YuanWang;Pen-ChungYew"," Decoupled Value Prediction on Trace Processors, ","IEEE th Symposium High Performance Computer Architecture","46","900"
"SJLee"," Development of a Program Analysis Tool for Software Reuse "," Technical Report of Samsung Electronics","46","901"
"SJLee"," Development of a Tool for the Analysis and Source Construction of Micom Programs "," Technical Report of Samsung Electronics","46","902"
"SJLee;KJKim"," Design of a Parallel Pipelined Processor Architecture "," Journal of the Institute of Electronics Engineers of Korea B p","46","903"
"SJLee;BGYoo"," Design of a Scheduler for VLIW Processors "," Soonchunhyang Journal of the Institute of Industrial Technology p","46","904"
"SJLee;HKSim"," A Design and Implementation of Intermediate Code for a Retargetable Compiler "," Soonchunhyang Journal of the Institute of Industrial Technology p","46","905"
"Sang-JeongLee;Pen-ChungYew"," On Augmenting Trace Cache for High-Bandwidth Value Prediction "," IEEE Transaction Computers p","46","906"
"Sang-JeongLee;Pen-ChungYew"," On Some Implementation Issues for Value Prediction on Wide-Issue ILP Processors "," IEEE ACM International Conference Parallel Architectures and Compilation Techniques","46","907"
"Sang-JeongLee;Pen-ChungYew"," On Table Bandwidth and Its Update Delay for Value Prediction on Wide-Issue ILP Processors "," IEEE Transaction Computers p","46","908"
"SJLee"," A Performance Measurement and Evaluation System for ILP Processors "," Transactions of the Korea Information Processing Society p","46","909"
"SJLee"," Reducing Branch Penalties by a Branch Scheme Selective Squashing in ILP Processors "," Journal of the Korea Information Science Society p","46","910"
"SJLee;ICLim"," A Register Allocation Algorithm for Optimizing Microprogram Compilers "," Journal of the Korea Information Science Society p","46","911"
"SJLee;ICLim"," A Register Allocation Algorithm for Automatic Microcode-Generation Systems "," KITE IEEE JTC CSCC","46","912"
"SJLee"," A Study on Optimization Techniques for a Micom Compiler "," Technical Report of Samsung Electronics","46","913"
"SJLee;ICLim"," The Design of a Machine Independent High Level Microprogramming Language "," Journal of the Institute of Electronics Engineers of Korea","46","914"
"HRPark;SJLee"," A Design of a Hybrid Value Predictor Dynamic Classification Capability in Supersclar Processors "," Transactions of the Korea Information Processing Society","46","915"
"HRPark;BCJoun;SJLee"," Performance Effects of the Data Value Predictor in Superscalar Processors "," Proceedings of the Institute of Electronics Engineers of Korea","46","916"
"HPPark;BCJoun;SJLee"," The Effect of Aliasing on a -Level Data Value Predictor in ILP Processors "," Soonchunhyang Journal of the Institute of Industrial Technology","46","917"
"HRPark;BCJoun;SJLee"," The Performance Evaluation of Data Value Predictors in ILP Processors "," Proceedings of the th Korea Information Science Society p","46","918"
"HGSim;YSKim;SJLee"," Development of a Performance Measurement and Evaluation Tool for ILP Processors "," Proceedings of the th Korea Information Science Society","46","919"
"Pen-ChungYew;YuanWang","Decoupled Value Prediction on Trace Processors ","HPCA International Symposium High Performance Computer Architecture","46","920"
"Pen-ChungYew","On Augmenting Trace Cache for High-Bandwidth Value Prediction ","IEEE Trans Computers","46","921"
"Hyung-WooLee;Tai-YunKim","A Secure Electronic Software Distribution ESD Protocol Based on PKC ","EC ACM Conference Electronic Web","47","922"
"Hyung-WooLee;Im-YeongLee","Secure Electronic Copyright Distribution with Public Key Based Traitor Tracing ","EC ACM Conference Electronic Web","47","923"
"Tai-YunKim","A News on Demand Service System based on Robot Agent ","ICPADS International Conference Parallel and Distributed Systems","47","924"
"Tai-YunKim","Three-Pass Hybrid Key Establishment Protocol Based on ESIGN Signature ","SAFECOMP","47","925"
"HYu;KYamada;MarioGerla;SDas","A QoS Network Management System for Robust and Reliable Multimedia Services ","MMNS International Conference Management of Multimedia Networks and Services","48","926"
"MarioGerla","Fault Tolerance and Load Balancing in QoS Provisioning with Multiple MPLS Paths ","IWQoS","48","927"
"ClaudioCasetti;GianlucaReali;MarioGerla","Resource Allocation and Admission Control Styles in QoS DiffServ Networks ","QoS IP","48","928"
"AlexDubrovsky;DirceuCavendish;MarioGerla","Internet QoS Routing with IP Telephony and TCP Traffic ","ICC International Conference Communications","48","929"
"Sang-HoLee;Seung-SooPark;","Data Structures in C Readings;","Saeng Reung Publishing","49","930"
"Sang-HoLee"," Dynamization of the Polygon Triangulation, ","Proceedings of the th KISS Fall Conference","49","931"
"Sang-HoLee"," Efficient Algorithms for Triangulating a Set of Disjoint Line Segments, ","Journal of Korea Information Science and Society","49","932"
"Sang-HoLee;Jeong-InHwang"," A Heuristic Algorithm for Reconstructing the Minmax Degree Constrained Triangulation, ","Journal of Korean Research Institute for Better Living","49","933"
"Sang-HoLee"," Algorithms for Updating Edges from Polygon Triangulations, ","Journal of Korean Research Institute for Better Living","49","934"
"Sang-HoLee;Hwa-SeonPark"," Algorithms for Updating Visible Intervals of Horizontal Line Segments by Insertions and Deletions, ","Journal of Korea Information Science Society","49","935"
"Sang-HoLee;Joo-HeeLee"," Algorithms for the Reconstruction of Convex Polygons from Visibility Lists, ","Journal of Korea Information Science Society","49","936"
"Sang-HoLee;Seok-HeeHong"," Algorithms for the Rectilinear Shortest Path Problems in a Rectilinear Polygon, ","Journal of Korean Institute for Better Living","49","937"
"Hak-ChulLee;Hee-ChulKim;Sang-HoLee"," Implementation of a Program Visualization System for Algorithm Educations, ","Proceedings of the th KISS Fall Conference","49","938"
"Sang-HoLee;Kyung-YongChwa"," A New Triangulation-Linear Class of Simple Polygons, ","International Journal of Computer Mathematics","49","939"
